url,date_crawled,first_search_url
https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-laisves-pr-4-27812851/,2022-11-13,https://www.aruodas.lt/butu-nuoma/vilniuje/?FPriceMax=300&FPriceMax=1000
https://www.aruodas.lt/butu-nuoma-vilniuje-snipiskese-kalvariju-g-nuomojamas-funkcionaliai-isplanuotas-1-4-1183634/,2022-11-13,https://www.aruodas.lt/butu-nuoma/vilniuje/?FPriceMax=300&FPriceMax=1000
https://www.aruodas.lt/butu-nuoma-vilniuje-zveryne-studentu-g-vilniaus-centre-zveryne-prie-neries-upes-4-1129662/,2022-11-13,https://www.aruodas.lt/butu-nuoma/vilniuje/?FPriceMax=300&FPriceMax=1000
https://www.aruodas.lt/butu-nuoma-vilniuje-snipiskese-laumenu-g-tik-dabar-sudarius-sutarti-iki-lapkricio-15-4-1186834/,2022-11-13,https://www.aruodas.lt/butu-nuoma/vilniuje/?FPriceMax=300&FPriceMax=1000
https://www.aruodas.lt/butu-nuoma-vilniuje-snipiskese-laumenu-g-tik-dabar-sudarius-sutarti-iki-lapkricio-15-4-1190950/,2022-11-13,https://www.aruodas.lt/butu-nuoma/vilniuje/?FPriceMax=300&FPriceMax=1000
https://www.aruodas.lt/butu-nuoma-vilniuje-snipiskese-kalvariju-g-nuomojamas-funkcionaliai-isplanuotas-1-4-1189854/,2022-11-13,https://www.aruodas.lt/butu-nuoma/vilniuje/?FPriceMax=300&FPriceMax=1000
https://www.aruodas.lt/butu-nuoma-vilniuje-snipiskese-juozo-balcikonio-g-sie-apartamentai-atsilaisvina-nuo-lapkricio-4-1006667/,2022-11-13,https://www.aruodas.lt/butu-nuoma/vilniuje/?FPriceMax=300&FPriceMax=1000
https://www.aruodas.lt/butu-nuoma-vilniuje-antakalnyje-nemencines-pl-nuomojamas-pilnai-irengtas-1-kambario-butas-4-1172207/,2022-11-13,https://www.aruodas.lt/butu-nuoma/vilniuje/?FPriceMax=300&FPriceMax=1000
https://www.aruodas.lt/butu-nuoma-vilniuje-snipiskese-giedraiciu-g-isnuomojamas-4-1188424/,2022-11-13,https://www.aruodas.lt/butu-nuoma/vilniuje/?FPriceMax=300&FPriceMax=1000
https://www.aruodas.lt/butu-nuoma-vilniuje-seskineje-ozo-g-nuo-seskines-kalvu-link-zvaigzdziu-stiebiasi-4-1185504/,2022-11-13,https://www.aruodas.lt/butu-nuoma/vilniuje/?FPriceMax=300&FPriceMax=1000
https://www.aruodas.lt/butu-nuoma-vilniuje-seskineje-ozo-g-nuo-seskines-kalvu-link-zvaigzdziu-stiebiasi-4-1187162/,2022-11-13,https://www.aruodas.lt/butu-nuoma/vilniuje/?FPriceMax=300&FPriceMax=1000
https://www.aruodas.lt/butu-nuoma-vilniuje-burbiskes-burbiskiu-g-namai-miske-salia-vilniaus-centro-4-1186310/,2022-11-13,https://www.aruodas.lt/butu-nuoma/vilniuje/?FPriceMax=300&FPriceMax=1000
https://www.aruodas.lt/butu-nuoma-vilniuje-naujamiestyje-svitrigailos-g-nuomojamas-isskirtinis-kambarys-naujamiestyje-4-1039973/,2022-11-13,https://www.aruodas.lt/butu-nuoma/vilniuje/?FPriceMax=300&FPriceMax=1000
https://www.aruodas.lt/butu-nuoma-vilniuje-snipiskese-kintu-g-isnuomojamas-visiskai-naujas-puikiai-4-1176489/,2022-11-13,https://www.aruodas.lt/butu-nuoma/vilniuje/?FPriceMax=300&FPriceMax=1000
https://www.aruodas.lt/butu-nuoma-vilniuje-pilaiteje-priegliaus-g-isnuomojamas-naujos-statybos-jauks-2-kambariu-4-953993/,2022-11-13,https://www.aruodas.lt/butu-nuoma/vilniuje/?FPriceMax=300&FPriceMax=1000
https://www.aruodas.lt/butu-nuoma-vilniuje-baltupiuose-juozo-balcikonio-g-sie-apartamentai-atsilaisvina-nuo-lapkricio-4-1006669/,2022-11-13,https://www.aruodas.lt/butu-nuoma/vilniuje/?FPriceMax=300&FPriceMax=1000
